"","project","round","change","count","size","ratio"
"39159","474e60097a61d","P3","UNCLOTH_DASH",46,18769,0.0024508498055304
"39160","474ff212404b2","P3","UNCLOTH_DASH",1,270,0.0037037037037037
"39161","4751a0bb68aa3","P3","UNCLOTH_DASH",1,500,0.002
"39162","4751c616667ed","P3","UNCLOTH_DASH",29,10109,0.00286873083391038
"39163","4751cdb54dcb9","P3","UNCLOTH_DASH",31,11356,0.00272983444874956
"39164","4751e4b883159","P3","UNCLOTH_DASH",5,5226,0.000956754688097972
"39165","4751e70670999","P3","UNCLOTH_DASH",1,999,0.001001001001001
"39166","4751e84989aca","P3","UNCLOTH_DASH",2,2212,0.000904159132007233
"39167","4752ae1860816","P3","UNCLOTH_DASH",4,3211,0.00124571784490813
"39168","4752d1ca62cfb","P3","UNCLOTH_DASH",2,640,0.003125
"39169","47555672654cf","P3","UNCLOTH_DASH",4,1149,0.00348128807658834
"39170","4755584edc8f4","P3","UNCLOTH_DASH",2,554,0.0036101083032491
"39171","4755b410a5f26","P3","UNCLOTH_DASH",6,395,0.0151898734177215
"39172","4755fc1df1bb3","P3","UNCLOTH_DASH",1,658,0.00151975683890578
"39173","4755fcef0519e","P3","UNCLOTH_DASH",3,961,0.00312174817898023
"39174","475764e8255de","P3","UNCLOTH_DASH",3,1300,0.00230769230769231
"39175","4758ab21d5439","P3","UNCLOTH_DASH",7,4042,0.00173181593270658
"39176","47592166e7022","P3","UNCLOTH_DASH",6,1286,0.0046656298600311
"39177","4759cd52eb5ab","P3","UNCLOTH_DASH",10,4612,0.00216825672159584
"39178","475df238f0b6d","P3","UNCLOTH_DASH",3,1638,0.00183150183150183
"39179","475df339049a6","P3","UNCLOTH_DASH",2,698,0.00286532951289398
"39180","47615dd66cfe0","P3","UNCLOTH_DASH",15,8638,0.00173651308173188
"39181","47616949a71e8","P3","UNCLOTH_DASH",3,1395,0.0021505376344086
"39182","47630b0ca43e9","P3","UNCLOTH_DASH",9,4329,0.00207900207900208
"39183","47642f5bcc6e7","P3","UNCLOTH_DASH",4,9399,0.000425577189062666
"39184","476435e6039b9","P3","UNCLOTH_DASH",10,24841,0.00040256028340244
"39185","476437f1a74f4","P3","UNCLOTH_DASH",7,20168,0.000347084490281634
"39186","476568ed23f09","P3","UNCLOTH_DASH",7,11954,0.000585578049188556
"39187","47657741332de","P3","UNCLOTH_DASH",5,974,0.00513347022587269
"39188","47665f5496043","P3","UNCLOTH_DASH",8,3425,0.00233576642335766
"39189","47681fe1b80fe","P3","UNCLOTH_DASH",11,5532,0.0019884309472162
"39190","47682eec02b8d","P3","UNCLOTH_DASH",4,1295,0.00308880308880309
"39191","4769abac875d9","P3","UNCLOTH_DASH",4,1526,0.00262123197903014
"39192","476a533acfb33","P3","UNCLOTH_DASH",2,1149,0.00174064403829417
"39193","476caf60530a7","P3","UNCLOTH_DASH",52,23002,0.00226067298495783
"39194","476cb6c8eeb28","P3","UNCLOTH_DASH",54,27371,0.00197289101603887
"39195","476cb6f208abe","P3","UNCLOTH_DASH",54,24783,0.00217891296453214
"39196","476cd8845fef4","P3","UNCLOTH_DASH",1,54,0.0185185185185185
"39197","476db8362bc47","P3","UNCLOTH_DASH",8,5578,0.00143420580853352
"39198","47707c835e679","P3","UNCLOTH_DASH",1,960,0.00104166666666667
"39199","47898d0245839","P3","UNCLOTH_DASH",2,1114,0.00179533213644524
"39200","4701cb03f32bc","F1","UNMARK_DISCRETIONARY_HYPHEN",1,471,0.00212314225053079
"39201","4704ed6571a4b","F1","UNMARK_DISCRETIONARY_HYPHEN",2,816,0.00245098039215686
"39202","470d4a1adba03","F1","UNMARK_DISCRETIONARY_HYPHEN",1,287,0.00348432055749129
"39203","4711976216b13","F1","UNMARK_DISCRETIONARY_HYPHEN",3,1711,0.00175336060783168
"39204","4712043fe5b10","F1","UNMARK_DISCRETIONARY_HYPHEN",4,3389,0.00118028917084686
"39205","471f000feaf88","F1","UNMARK_DISCRETIONARY_HYPHEN",1,610,0.00163934426229508
"39206","472375e404762","F1","UNMARK_DISCRETIONARY_HYPHEN",1,498,0.00200803212851406
"39207","47252dc3d34c5","F1","UNMARK_DISCRETIONARY_HYPHEN",1,338,0.0029585798816568
"39208","47280d0307b04","F1","UNMARK_DISCRETIONARY_HYPHEN",1,728,0.00137362637362637
"39209","472e38b6569e8","F1","UNMARK_DISCRETIONARY_HYPHEN",3,1624,0.00184729064039409
"39210","472e66582f6a8","F1","UNMARK_DISCRETIONARY_HYPHEN",1,1447,0.000691085003455425
"39211","4740fc441c78d","F1","UNMARK_DISCRETIONARY_HYPHEN",1,579,0.00172711571675302
"39212","474c76f39c463","F1","UNMARK_DISCRETIONARY_HYPHEN",1,533,0.00187617260787992
"39213","474d724ce4bc9","F1","UNMARK_DISCRETIONARY_HYPHEN",1,1020,0.000980392156862745
"39214","4751e4b883159","F1","UNMARK_DISCRETIONARY_HYPHEN",6,5075,0.00118226600985222
"39215","4752ae1860816","F1","UNMARK_DISCRETIONARY_HYPHEN",2,2335,0.000856531049250535
"39216","4755584edc8f4","F1","UNMARK_DISCRETIONARY_HYPHEN",1,315,0.00317460317460317
"39217","475742a33db99","F1","UNMARK_DISCRETIONARY_HYPHEN",1,507,0.0019723865877712
"39218","47615ee72802a","F1","UNMARK_DISCRETIONARY_HYPHEN",1,642,0.00155763239875389
"39219","476db8362bc47","F1","UNMARK_DISCRETIONARY_HYPHEN",1,816,0.00122549019607843
"39220","4712043fe5b10","F2","UNMARK_DISCRETIONARY_HYPHEN",4,3387,0.00118098612341305
"39221","470d4a1adba03","P1","UNMARK_DISCRETIONARY_HYPHEN",1,284,0.00352112676056338
"39222","4712043fe5b10","P1","UNMARK_DISCRETIONARY_HYPHEN",4,3387,0.00118098612341305
"39223","471f000feaf88","P1","UNMARK_DISCRETIONARY_HYPHEN",1,610,0.00163934426229508
"39224","472e38b6569e8","P1","UNMARK_DISCRETIONARY_HYPHEN",1,552,0.00181159420289855
"39225","474c76f39c463","P1","UNMARK_DISCRETIONARY_HYPHEN",1,523,0.00191204588910134
"39226","4751e4b883159","P1","UNMARK_DISCRETIONARY_HYPHEN",7,5041,0.00138861337036302
"39227","4752ae1860816","P1","UNMARK_DISCRETIONARY_HYPHEN",2,2293,0.000872219799389446
"39228","4756d0717f6d2","P1","UNMARK_DISCRETIONARY_HYPHEN",1,437,0.0022883295194508
"39229","475df238f0b6d","P1","UNMARK_DISCRETIONARY_HYPHEN",1,856,0.00116822429906542
"39230","4701c1caa2612","P2","UNMARK_DISCRETIONARY_HYPHEN",1,419,0.00238663484486874
"39231","4703888546eeb","P2","UNMARK_DISCRETIONARY_HYPHEN",2,603,0.0033167495854063
"39232","47042c4949ecc","P2","UNMARK_DISCRETIONARY_HYPHEN",1,504,0.00198412698412698
"39233","470707e858e9f","P2","UNMARK_DISCRETIONARY_HYPHEN",1,588,0.00170068027210884
"39234","470c4117c67cf","P2","UNMARK_DISCRETIONARY_HYPHEN",1,387,0.00258397932816537
"39235","470d4a1adba03","P2","UNMARK_DISCRETIONARY_HYPHEN",1,284,0.00352112676056338
"39236","470d6ad64c675","P2","UNMARK_DISCRETIONARY_HYPHEN",1,310,0.0032258064516129
"39237","470e013364adf","P2","UNMARK_DISCRETIONARY_HYPHEN",1,811,0.00123304562268804
"39238","4710a35875673","P2","UNMARK_DISCRETIONARY_HYPHEN",1,603,0.00165837479270315
"39239","4712043fe5b10","P2","UNMARK_DISCRETIONARY_HYPHEN",4,3389,0.00118028917084686
"39240","471f000feaf88","P2","UNMARK_DISCRETIONARY_HYPHEN",1,610,0.00163934426229508
"39241","47215ac3a07f3","P2","UNMARK_DISCRETIONARY_HYPHEN",6,1328,0.00451807228915663
"39242","4724bb0db9d66","P2","UNMARK_DISCRETIONARY_HYPHEN",3,1493,0.00200937709310114
"39243","472a64487354d","P2","UNMARK_DISCRETIONARY_HYPHEN",1,800,0.00125
"39244","472e38b6569e8","P2","UNMARK_DISCRETIONARY_HYPHEN",3,1532,0.00195822454308094
"39245","472e66582f6a8","P2","UNMARK_DISCRETIONARY_HYPHEN",2,2734,0.000731528895391368
"39246","47340bf9c5e94","P2","UNMARK_DISCRETIONARY_HYPHEN",1,501,0.00199600798403194
"39247","47392d97aaee0","P2","UNMARK_DISCRETIONARY_HYPHEN",1,140,0.00714285714285714
"39248","473a134e36c9c","P2","UNMARK_DISCRETIONARY_HYPHEN",1,593,0.00168634064080944
"39249","473a26b0ab228","P2","UNMARK_DISCRETIONARY_HYPHEN",1,717,0.00139470013947001
"39250","473a5367071cb","P2","UNMARK_DISCRETIONARY_HYPHEN",1,1057,0.000946073793755913
"39251","473d116379d73","P2","UNMARK_DISCRETIONARY_HYPHEN",1,573,0.00174520069808028
"39252","47445be8cbe0e","P2","UNMARK_DISCRETIONARY_HYPHEN",1,2108,0.00047438330170778
"39253","47445bf3dbb0a","P2","UNMARK_DISCRETIONARY_HYPHEN",1,2075,0.000481927710843373
"39254","4748c1fd5e56a","P2","UNMARK_DISCRETIONARY_HYPHEN",1,184,0.00543478260869565
"39255","4749ac7654da8","P2","UNMARK_DISCRETIONARY_HYPHEN",2,3418,0.000585137507314219
"39256","4749fab513889","P2","UNMARK_DISCRETIONARY_HYPHEN",3,1482,0.00202429149797571
"39257","474c76f39c463","P2","UNMARK_DISCRETIONARY_HYPHEN",1,523,0.00191204588910134
"39258","474d7247c85e7","P2","UNMARK_DISCRETIONARY_HYPHEN",1,602,0.00166112956810631
"39259","4751e4b883159","P2","UNMARK_DISCRETIONARY_HYPHEN",6,5041,0.00119024003173973
"39260","4752ae1860816","P2","UNMARK_DISCRETIONARY_HYPHEN",2,2294,0.000871839581517001
"39261","4758ab21d5439","P2","UNMARK_DISCRETIONARY_HYPHEN",3,1197,0.0025062656641604
"39262","476164587df73","P2","UNMARK_DISCRETIONARY_HYPHEN",1,291,0.00343642611683849
"39263","47642f5bcc6e7","P2","UNMARK_DISCRETIONARY_HYPHEN",1,1828,0.000547045951859956
"39264","476437f1a74f4","P2","UNMARK_DISCRETIONARY_HYPHEN",1,2915,0.000343053173241852
"39265","476a533acfb33","P2","UNMARK_DISCRETIONARY_HYPHEN",2,1158,0.00172711571675302
"39266","476caf60530a7","P2","UNMARK_DISCRETIONARY_HYPHEN",5,2135,0.00234192037470726
"39267","476cb6c8eeb28","P2","UNMARK_DISCRETIONARY_HYPHEN",1,588,0.00170068027210884
"39268","476cb6f208abe","P2","UNMARK_DISCRETIONARY_HYPHEN",3,1106,0.0027124773960217
"39269","4701c1caa2612","P3","UNMARK_DISCRETIONARY_HYPHEN",1,420,0.00238095238095238
"39270","4701cb03f32bc","P3","UNMARK_DISCRETIONARY_HYPHEN",1,471,0.00212314225053079
"39271","4703888546eeb","P3","UNMARK_DISCRETIONARY_HYPHEN",2,603,0.0033167495854063
"39272","47042c4949ecc","P3","UNMARK_DISCRETIONARY_HYPHEN",1,504,0.00198412698412698
"39273","470c4117c67cf","P3","UNMARK_DISCRETIONARY_HYPHEN",1,387,0.00258397932816537
"39274","470d4a1adba03","P3","UNMARK_DISCRETIONARY_HYPHEN",1,284,0.00352112676056338
"39275","470d6ad64c675","P3","UNMARK_DISCRETIONARY_HYPHEN",1,310,0.0032258064516129
"39276","470e013364adf","P3","UNMARK_DISCRETIONARY_HYPHEN",1,812,0.00123152709359606
"39277","4710a35875673","P3","UNMARK_DISCRETIONARY_HYPHEN",1,596,0.00167785234899329
"39278","4711976216b13","P3","UNMARK_DISCRETIONARY_HYPHEN",1,542,0.0018450184501845
"39279","4712043fe5b10","P3","UNMARK_DISCRETIONARY_HYPHEN",4,3389,0.00118028917084686
"39280","4719d1b89142c","P3","UNMARK_DISCRETIONARY_HYPHEN",1,648,0.00154320987654321
"39281","471f000feaf88","P3","UNMARK_DISCRETIONARY_HYPHEN",1,610,0.00163934426229508
"39282","47215ac3a07f3","P3","UNMARK_DISCRETIONARY_HYPHEN",6,1328,0.00451807228915663
"39283","472375e404762","P3","UNMARK_DISCRETIONARY_HYPHEN",1,498,0.00200803212851406
"39284","4724bb0db9d66","P3","UNMARK_DISCRETIONARY_HYPHEN",3,1495,0.0020066889632107
"39285","47252dc3d34c5","P3","UNMARK_DISCRETIONARY_HYPHEN",2,676,0.0029585798816568
"39286","47280d0307b04","P3","UNMARK_DISCRETIONARY_HYPHEN",1,728,0.00137362637362637
"39287","472a64487354d","P3","UNMARK_DISCRETIONARY_HYPHEN",1,800,0.00125
"39288","472e38b6569e8","P3","UNMARK_DISCRETIONARY_HYPHEN",5,2587,0.00193274062620796
"39289","472e66582f6a8","P3","UNMARK_DISCRETIONARY_HYPHEN",2,2734,0.000731528895391368
"39290","47340bf9c5e94","P3","UNMARK_DISCRETIONARY_HYPHEN",1,527,0.00189753320683112
"39291","47392d97aaee0","P3","UNMARK_DISCRETIONARY_HYPHEN",1,140,0.00714285714285714
"39292","473a134e36c9c","P3","UNMARK_DISCRETIONARY_HYPHEN",1,595,0.00168067226890756
"39293","473a26b0ab228","P3","UNMARK_DISCRETIONARY_HYPHEN",1,717,0.00139470013947001
"39294","473a5367071cb","P3","UNMARK_DISCRETIONARY_HYPHEN",4,5085,0.000786627335299902
"39295","473d116379d73","P3","UNMARK_DISCRETIONARY_HYPHEN",1,573,0.00174520069808028
"39296","4740fc441c78d","P3","UNMARK_DISCRETIONARY_HYPHEN",1,539,0.00185528756957328
"39297","47445be8cbe0e","P3","UNMARK_DISCRETIONARY_HYPHEN",1,2108,0.00047438330170778
"39298","47445bf3dbb0a","P3","UNMARK_DISCRETIONARY_HYPHEN",1,2075,0.000481927710843373
"39299","4748c1fd5e56a","P3","UNMARK_DISCRETIONARY_HYPHEN",1,184,0.00543478260869565
"39300","4749fab513889","P3","UNMARK_DISCRETIONARY_HYPHEN",2,925,0.00216216216216216
"39301","474c76f39c463","P3","UNMARK_DISCRETIONARY_HYPHEN",1,523,0.00191204588910134
"39302","474d6393ef210","P3","UNMARK_DISCRETIONARY_HYPHEN",1,585,0.00170940170940171
"39303","474d7247c85e7","P3","UNMARK_DISCRETIONARY_HYPHEN",1,602,0.00166112956810631
"39304","474d724ce4bc9","P3","UNMARK_DISCRETIONARY_HYPHEN",2,1984,0.00100806451612903
"39305","4751e4b883159","P3","UNMARK_DISCRETIONARY_HYPHEN",6,5049,0.0011883541295306
"39306","4752ae1860816","P3","UNMARK_DISCRETIONARY_HYPHEN",2,2295,0.000871459694989107
"39307","4755584edc8f4","P3","UNMARK_DISCRETIONARY_HYPHEN",2,630,0.00317460317460317
"39308","475742a33db99","P3","UNMARK_DISCRETIONARY_HYPHEN",1,507,0.0019723865877712
"39309","4758ab21d5439","P3","UNMARK_DISCRETIONARY_HYPHEN",3,1197,0.0025062656641604
"39310","47615ee72802a","P3","UNMARK_DISCRETIONARY_HYPHEN",2,1284,0.00155763239875389
"39311","476164587df73","P3","UNMARK_DISCRETIONARY_HYPHEN",1,292,0.00342465753424658
"39312","476437f1a74f4","P3","UNMARK_DISCRETIONARY_HYPHEN",1,2919,0.000342583076396026
"39313","476a533acfb33","P3","UNMARK_DISCRETIONARY_HYPHEN",1,566,0.00176678445229682
"39314","476caf60530a7","P3","UNMARK_DISCRETIONARY_HYPHEN",5,2652,0.00188536953242836
"39315","476cb6c8eeb28","P3","UNMARK_DISCRETIONARY_HYPHEN",1,588,0.00170068027210884
"39316","476cb6f208abe","P3","UNMARK_DISCRETIONARY_HYPHEN",3,1106,0.0027124773960217
"39317","470a18a0bcbab","F1","UNMARK_EOP_DASH",1,615,0.0016260162601626
"39318","470a18a0bcbab","P1","UNMARK_EOP_DASH",1,554,0.00180505415162455
"39319","470a18a0bcbab","P2","UNMARK_EOP_DASH",1,554,0.00180505415162455
"39320","470a18a0bcbab","P3","UNMARK_EOP_DASH",1,554,0.00180505415162455
"39321","4700078558b6a","F1","XLARGE_DIFF",43,9173,0.00468767033685817
"39322","4700c619a2a51","F1","XLARGE_DIFF",73,20738,0.00352010801427331
"39323","47016c8c29e44","F1","XLARGE_DIFF",2,498,0.00401606425702811
"39324","4701717a42601","F1","XLARGE_DIFF",247,44318,0.0055733561983844
"39325","470193cc37adf","F1","XLARGE_DIFF",180,70300,0.00256045519203414
"39326","4701c1caa2612","F1","XLARGE_DIFF",95,8852,0.0107320379575237
"39327","4701cb03f32bc","F1","XLARGE_DIFF",19,8459,0.00224612838396974
"39328","470218c0c5725","F1","XLARGE_DIFF",41,7768,0.00527806385169928
"39329","47023565c88f3","F1","XLARGE_DIFF",25,13492,0.00185294989623481
"39330","470295cc33ed4","F1","XLARGE_DIFF",35,6674,0.00524423134551993
"39331","4702cd3fcc46f","F1","XLARGE_DIFF",18,2932,0.00613915416098226
"39332","470327a780584","F1","XLARGE_DIFF",1,34,0.0294117647058824
"39333","4703888546eeb","F1","XLARGE_DIFF",4,938,0.00426439232409382
"39334","47042bf80f6ed","F1","XLARGE_DIFF",1,99,0.0101010101010101
"39335","47042c4949ecc","F1","XLARGE_DIFF",25,6705,0.00372856077554064
"39336","47042cf22932e","F1","XLARGE_DIFF",3,228,0.0131578947368421
"39337","47042d2b7011f","F1","XLARGE_DIFF",4,489,0.0081799591002045
"39338","470441375a363","F1","XLARGE_DIFF",24,3228,0.00743494423791822
"39339","470443bc1e2b2","F1","XLARGE_DIFF",9,7379,0.00121967746307088
"39340","4704613de39a6","F1","XLARGE_DIFF",3,1959,0.00153139356814701
"39341","470467677f591","F1","XLARGE_DIFF",37,14076,0.00262858766695084
"39342","470483d370205","F1","XLARGE_DIFF",6,831,0.0072202166064982
"39343","4704ed6571a4b","F1","XLARGE_DIFF",96,16453,0.00583480216373914
"39344","470599e5e7231","F1","XLARGE_DIFF",16,1396,0.0114613180515759
"39345","4705a68920a92","F1","XLARGE_DIFF",6,1440,0.00416666666666667
"39346","4706e78f6e63d","F1","XLARGE_DIFF",8,1166,0.00686106346483705
"39347","4706f68ad2db7","F1","XLARGE_DIFF",2,880,0.00227272727272727
"39348","470707e858e9f","F1","XLARGE_DIFF",13,3133,0.004149377593361
"39349","470711a620365","F1","XLARGE_DIFF",3,72,0.0416666666666667
"39350","4707aae1ba1b7","F1","XLARGE_DIFF",3,225,0.0133333333333333
"39351","4707b8eeadd9c","F1","XLARGE_DIFF",8,1379,0.00580130529369108
"39352","470842b39869a","F1","XLARGE_DIFF",6,2968,0.00202156334231806
"39353","47090c659beef","F1","XLARGE_DIFF",124,12912,0.00960346964064436
"39354","470a18a0bcbab","F1","XLARGE_DIFF",314,67269,0.00466782619037001
"39355","470b21b524446","F1","XLARGE_DIFF",49,7379,0.00664046618783033
"39356","470c3f8f47700","F1","XLARGE_DIFF",170,48346,0.00351631986100194
"39357","470c4117c67cf","F1","XLARGE_DIFF",18,4504,0.00399644760213144
"39358","470c41cebf240","F1","XLARGE_DIFF",11,3123,0.00352225424271534
"39359","470c5b3f21051","F1","XLARGE_DIFF",242,70246,0.00344503601628562
"39360","470d4a1adba03","F1","XLARGE_DIFF",122,22825,0.00534501642935378
"39361","470d6ad64c675","F1","XLARGE_DIFF",42,8562,0.00490539593552908
"39362","470e98a500484","F1","XLARGE_DIFF",44,2777,0.0158444364422038
"39363","47102b6718852","F1","XLARGE_DIFF",22,6010,0.00366056572379368
"39364","4710a35875673","F1","XLARGE_DIFF",58,19496,0.0029749692244563
"39365","4710a3cd52093","F1","XLARGE_DIFF",37,9006,0.00410837219631357
"39366","4710ed9f601cd","F1","XLARGE_DIFF",17,2190,0.00776255707762557
"39367","471123bd6e29d","F1","XLARGE_DIFF",5,2292,0.00218150087260035
"39368","4711976216b13","F1","XLARGE_DIFF",131,19997,0.00655098264739711
"39369","4712043fe5b10","F1","XLARGE_DIFF",18,8468,0.00212564950401512
"39370","4712b3c0d4075","F1","XLARGE_DIFF",4,535,0.00747663551401869
"39371","471659fcc1670","F1","XLARGE_DIFF",153,18018,0.00849150849150849
"39372","471926aff0f06","F1","XLARGE_DIFF",12,4719,0.00254291163382072
"39373","471ad031a9d2b","F1","XLARGE_DIFF",31,5012,0.00618515562649641
"39374","471ada99e379d","F1","XLARGE_DIFF",57,4993,0.0114159823753255
"39375","471b574e36a35","F1","XLARGE_DIFF",97,15621,0.00620958965495167
"39376","471b934d68326","F1","XLARGE_DIFF",116,22540,0.00514640638864241
"39377","471baab754890","F1","XLARGE_DIFF",178,22741,0.00782727232751418
"39378","471bd17adea7b","F1","XLARGE_DIFF",48,11057,0.00434114135841548
"39379","471c0c1f6b463","F1","XLARGE_DIFF",57,7581,0.0075187969924812
"39380","471c1122ce75f","F1","XLARGE_DIFF",9,3528,0.00255102040816327
"39381","471c164ba54f6","F1","XLARGE_DIFF",5,1069,0.00467726847521048
"39382","471d35c11acce","F1","XLARGE_DIFF",17,1543,0.0110174983797796
"39383","471e589d85980","F1","XLARGE_DIFF",29,6673,0.00434587142214896
"39384","471e642cbb552","F1","XLARGE_DIFF",1,884,0.00113122171945701
"39385","471ebc03d98f8","F1","XLARGE_DIFF",114,33896,0.00336322869955157
"39386","471ef8e015034","F1","XLARGE_DIFF",30,2667,0.0112485939257593
"39387","471f000feaf88","F1","XLARGE_DIFF",30,10701,0.00280347631062518
"39388","471f00b406ab6","F1","XLARGE_DIFF",3,560,0.00535714285714286
"39389","471f00e626610","F1","XLARGE_DIFF",2,1554,0.00128700128700129
"39390","471f94ff5ce2b","F1","XLARGE_DIFF",20,8306,0.00240789790512882
"39391","471f9ce7eec5f","F1","XLARGE_DIFF",38,9060,0.00419426048565121
"39392","471fa19983ad9","F1","XLARGE_DIFF",28,10821,0.00258756122354681
"39393","471fafa329907","F1","XLARGE_DIFF",74,15652,0.00472783030922566
"39394","471fb9d22a993","F1","XLARGE_DIFF",7,1697,0.00412492634060106
"39395","4720e9ba1b492","F1","XLARGE_DIFF",5,1989,0.00251382604323781
"39396","47215ac3a07f3","F1","XLARGE_DIFF",64,11511,0.00555989922682651
"39397","4721c692c1ffd","F1","XLARGE_DIFF",10,4447,0.00224870699347875
"39398","4721c6f4118ca","F1","XLARGE_DIFF",3,993,0.00302114803625378
"39399","4721c73bd5cf3","F1","XLARGE_DIFF",13,974,0.013347022587269
"39400","4721c79ad1349","F1","XLARGE_DIFF",1,60,0.0166666666666667
"39401","4721c7ed9c966","F1","XLARGE_DIFF",32,3589,0.00891613262747283
"39402","4721c87033dde","F1","XLARGE_DIFF",8,761,0.0105124835742444
"39403","4721c8b881f8a","F1","XLARGE_DIFF",17,3223,0.00527458889233633
"39404","4721c8eeb671f","F1","XLARGE_DIFF",8,403,0.0198511166253102
"39405","4721c9372008c","F1","XLARGE_DIFF",2,244,0.00819672131147541
"39406","4721c9a0dde85","F1","XLARGE_DIFF",10,1983,0.00504286434694907
"39407","47223e4db3eb7","F1","XLARGE_DIFF",4,1987,0.00201308505284348
"39408","47226ef8ea574","F1","XLARGE_DIFF",9,5780,0.00155709342560554
"39409","472290155979b","F1","XLARGE_DIFF",4,1458,0.00274348422496571
"39410","472375e404762","F1","XLARGE_DIFF",103,32791,0.0031411057912232
"39411","4724bb0db9d66","F1","XLARGE_DIFF",206,28788,0.00715575934417118
"39412","472526bf68760","F1","XLARGE_DIFF",2,707,0.00282885431400283
"39413","47252dc3d34c5","F1","XLARGE_DIFF",9,1220,0.00737704918032787
"39414","47280d0307b04","F1","XLARGE_DIFF",137,27833,0.00492221463730105
"39415","472cb8083a618","F1","XLARGE_DIFF",46,15216,0.00302313354363828
"39416","472d0dca6f4cd","F1","XLARGE_DIFF",122,18279,0.00667432572897861
"39417","472e38b6569e8","F1","XLARGE_DIFF",16,4706,0.00339991500212495
"39418","472e66582f6a8","F1","XLARGE_DIFF",57,22480,0.0025355871886121
"39419","472e6ba72d0dc","F1","XLARGE_DIFF",216,24725,0.0087360970677452
"39420","472e8bf6b651f","F1","XLARGE_DIFF",40,10859,0.00368358044018786
"39421","4730c160392f6","F1","XLARGE_DIFF",83,7574,0.0109585423818326
"39422","4730fe55616a1","F1","XLARGE_DIFF",20,7061,0.00283245999150262
"39423","47312ec949df7","F1","XLARGE_DIFF",73,8639,0.00845005208936219
"39424","4733358b9b755","F1","XLARGE_DIFF",8,948,0.00843881856540084
"39425","47340bf9c5e94","F1","XLARGE_DIFF",138,27633,0.00499402887851482
"39426","47346213cfcd4","F1","XLARGE_DIFF",99,51900,0.00190751445086705
"39427","4734635967235","F1","XLARGE_DIFF",117,68907,0.00169794070268623
"39428","47354cf66b6a4","F1","XLARGE_DIFF",40,10529,0.00379903124703201
"39429","4735f26654a7a","F1","XLARGE_DIFF",169,75633,0.00223447436965346
"39430","4735f58649c3e","F1","XLARGE_DIFF",105,69156,0.0015183064376193
"39431","473604cd51f6d","F1","XLARGE_DIFF",43,8175,0.00525993883792049
"39432","4737aa5a01a3b","F1","XLARGE_DIFF",2,840,0.00238095238095238
"39433","47392d97aaee0","F1","XLARGE_DIFF",64,11005,0.00581553839164016
"39434","473a39b1d835d","F1","XLARGE_DIFF",40,11857,0.00337353462089905
"39435","473b37690afe3","F1","XLARGE_DIFF",19,6288,0.00302162849872774
"39436","473b9e30625a1","F1","XLARGE_DIFF",6,2127,0.00282087447108604
"39437","473c8d9b4084a","F1","XLARGE_DIFF",76,11093,0.00685116740286667
"39438","473cf06b4bc87","F1","XLARGE_DIFF",27,6540,0.00412844036697248
"39439","473d116379d73","F1","XLARGE_DIFF",22,4860,0.00452674897119342
"39440","473d715a9c8c5","F1","XLARGE_DIFF",45,11302,0.00398159617766767
"39441","47403990cb72e","F1","XLARGE_DIFF",3,2194,0.00136736554238833
"39442","47403abce1648","F1","XLARGE_DIFF",7,2514,0.00278440731901352
"39443","4740aa63616c9","F1","XLARGE_DIFF",4,522,0.00766283524904215
"39444","4740c97880d85","F1","XLARGE_DIFF",20,3516,0.00568828213879408
"39445","4740d2b4c45e8","F1","XLARGE_DIFF",3,932,0.00321888412017167
"39446","4740d6ab59754","F1","XLARGE_DIFF",2,196,0.0102040816326531
"39447","4740ddbdc0956","F1","XLARGE_DIFF",7,1535,0.00456026058631922
"39448","4740fc441c78d","F1","XLARGE_DIFF",165,47556,0.00346959374211456
"39449","4741c4d413dd6","F1","XLARGE_DIFF",307,33186,0.00925088892906647
"39450","4741da9195add","F1","XLARGE_DIFF",36,16404,0.0021945866861741
"39451","4741dcd822547","F1","XLARGE_DIFF",25,9722,0.00257148734828225
"39452","4741def554ca4","F1","XLARGE_DIFF",27,12758,0.00211631917228406
"39453","4741e178064c7","F1","XLARGE_DIFF",22,7432,0.00296017222820237
"39454","4741e318be5b7","F1","XLARGE_DIFF",15,7940,0.00188916876574307
"39455","474389339be86","F1","XLARGE_DIFF",15,2295,0.0065359477124183
"39456","4743c37f8b64f","F1","XLARGE_DIFF",27,5999,0.00450075012502084
"39457","47449fc1916ff","F1","XLARGE_DIFF",29,2624,0.0110518292682927
"39458","4744cac0cb63a","F1","XLARGE_DIFF",11,1175,0.00936170212765958
"39459","4748bc3f129b0","F1","XLARGE_DIFF",273,26219,0.0104122964262558
"39460","4748c033b549d","F1","XLARGE_DIFF",43,11288,0.00380935506732814
"39461","4748c1fd5e56a","F1","XLARGE_DIFF",32,13240,0.00241691842900302
"39462","4748c3b80b045","F1","XLARGE_DIFF",35,13451,0.00260203702326965
"39463","4748c6957c5d4","F1","XLARGE_DIFF",52,10229,0.00508358588327305
"39464","4748c95eef9a4","F1","XLARGE_DIFF",31,13898,0.00223053676788027
"39465","474983a48b97e","F1","XLARGE_DIFF",24,4681,0.00512710959196753
"39466","4749a34646fcc","F1","XLARGE_DIFF",43,5181,0.00829955607025671
"39467","4749e69864520","F1","XLARGE_DIFF",29,5416,0.00535450516986706
"39468","4749fab513889","F1","XLARGE_DIFF",16,4767,0.00335640864275226
"39469","474a08c5c73ad","F1","XLARGE_DIFF",27,5489,0.00491892876662416
